# --- Training Hyperparameters ---
# train_file: data/mT5_train_v4.jsonl
# valid_file: data/mT5_val_mini_v4.jsonl
# output_dir: output_v5
# model_name: google/mt5-base
# adapter_path: None
# save_total_limit: 100
# optim: adamw_torch
# epochs: 3
# train_batch_size: 8
# eval_batch_size: 8
# grad_accum_steps: 8
# eval_accum_steps: 1
# lr_scheduler_type: linear
# learning_rate: 0.0001
# warmup_ratio: 0.05
# weight_decay: 0.1
# label_smoothing_factor: 0.1
# max_grad_norm: 10.0
# max_source_length: 128
# max_target_length: 128
# eval_steps: 500
# save_steps: 500
# lora_r: 32
# lora_alpha: 32
# lora_dropout: 0.2
# target_modules: ['q', 'v', 'k', 'o', 'wi_0', 'wi_1', 'wo']
# focal_gamma: 2.0
# --------------------------------
1.0343,4.4223,9.3e-05,0.3569619128038754,5020
0.922,4.3383,9.3e-05,0.35838407181903026,5040
1.1566,127.7051,9.3e-05,0.35980623083418517,5060
0.8915,5.4477,9.3e-05,0.36122838984934,5080
1.0044,6.2843,9.3e-05,0.36265054886449494,5100
1.0416,4.5292,9.2e-05,0.3640727078796498,5120
0.9274,4.4298,9.2e-05,0.36549486689480465,5140
1.147,4.0256,9.2e-05,0.36691702590995956,5160
0.8742,4.6259,9.2e-05,0.3683391849251144,5180
0.9995,5.2386,9.2e-05,0.3697613439402693,5200
1.0151,3.9891,9.2e-05,0.3711835029554242,5220
0.9363,4.2998,9.2e-05,0.3726056619705791,5240
1.1359,3.6581,9.2e-05,0.37402782098573395,5260
0.9036,4.4708,9.2e-05,0.37544998000088886,5280
1.0294,5.8088,9.2e-05,0.3768721390160437,5300
1.043,4.3313,9.2e-05,0.37829429803119863,5320
0.8809,4.8467,9.2e-05,0.3797164570463535,5340
1.0881,4.3251,9.2e-05,0.3811386160615084,5360
0.9241,3.9419,9.2e-05,0.38256077507666325,5380
1.0041,5.2204,9.2e-05,0.38398293409181816,5400
1.0101,4.5389,9.2e-05,0.385405093106973,5420
0.9135,5.7529,9.2e-05,0.38682725212212793,5440
1.1025,4.5002,9.2e-05,0.3882494111372828,5460
0.8767,4.3415,9.2e-05,0.3896715701524377,5480
0.9947,5.3412,9.2e-05,0.39109372916759255,5500
3.7519,21.2006,53.6948,91.0913,190.4032,5.252,0.657,0.39109372916759255,5500
1.0484,4.503,9.1e-05,0.3925158881827474,5520
0.8731,4.5668,9.1e-05,0.3939380471979023,5540
1.1088,4.5172,9.1e-05,0.3953602062130572,5560
0.8851,4.0878,9.1e-05,0.3967823652282121,5580
0.9929,5.5133,9.1e-05,0.39820452424336694,5600
0.9912,4.5054,9.1e-05,0.39962668325852185,5620
0.8724,4.5804,9.1e-05,0.4010488422736767,5640
1.081,4.6663,9.1e-05,0.4024710012888316,5660
0.8546,3.7117,9.1e-05,0.4038931603039865,5680
0.9876,5.8156,9.1e-05,0.4053153193191414,5700
0.9416,4.0484,9.1e-05,0.40673747833429624,5720
0.8753,4.2508,9.1e-05,0.40815963734945115,5740
1.079,4.53,9.1e-05,0.409581796364606,5760
0.8471,4.5438,9.1e-05,0.4110039553797609,5780
0.9544,6.7992,9.1e-05,0.4124261143949158,5800
1.0049,4.3812,9.1e-05,0.4138482734100707,5820
0.8492,4.6584,9.1e-05,0.41527043242522554,5840
1.0531,3.9757,9.1e-05,0.4166925914403804,5860
0.827,4.457,9.1e-05,0.4181147504555353,5880
0.959,5.468,9.1e-05,0.41953690947069017,5900
1.0017,4.85,9e-05,0.4209590684858451,5920
0.8425,4.4812,9e-05,0.42238122750099993,5940
1.0174,4.5717,9e-05,0.42380338651615485,5960
0.854,4.1779,9e-05,0.4252255455313097,5980
0.9423,4.7328,9e-05,0.4266477045464646,6000
3.6938,16.5158,50.2954,72.873,137.0405,7.297,0.912,0.4266477045464646,6000
0.9596,4.7896,9e-05,0.42806986356161947,6020
0.8369,4.1345,9e-05,0.4294920225767744,6040
1.069,4.0614,9e-05,0.43091418159192924,6060
0.8303,4.034,9e-05,0.43233634060708415,6080
0.9346,5.3292,9e-05,0.433758499622239,6100
0.9922,3.9404,9e-05,0.4351806586373939,6120
0.8578,5.3458,9e-05,0.43660281765254877,6140
1.0256,4.9987,9e-05,0.4380249766677037,6160
0.8041,3.7541,9e-05,0.43944713568285854,6180
0.935,6.3613,9e-05,0.44086929469801345,6200
0.9323,3.8749,9e-05,0.4422914537131683,6220
0.8409,11.9137,9e-05,0.44371361272832316,6240
1.0253,4.8738,9e-05,0.44513577174347807,6260
0.8118,4.2716,9e-05,0.4465579307586329,6280
0.9513,5.7994,9e-05,0.44798008977378784,6300
0.9542,4.336,8.9e-05,0.4494022487889427,6320
0.8243,4.7078,8.9e-05,0.4508244078040976,6340
1.0064,4.3783,8.9e-05,0.45224656681925246,6360
0.7744,4.7464,8.9e-05,0.45366872583440737,6380
0.9353,5.5248,8.9e-05,0.4550908848495622,6400
0.9247,3.8141,8.9e-05,0.45651304386471714,6420
